created_at,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,referenced_tweets/0/type,referenced_tweets/0/id,text,conversation_id,lang,reply_settings,possibly_sensitive,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,attachments/media_keys/0,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,context_annotations/0/entity/description,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,geo/place_id,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/hashtags/20/start,entities/hashtags/20/end,entities/hashtags/20/tag,entities/hashtags/21/start,entities/hashtags/21/end,entities/hashtags/21/tag,entities/hashtags/22/start,entities/hashtags/22/end,entities/hashtags/22/tag,entities/hashtags/23/start,entities/hashtags/23/end,entities/hashtags/23/tag,entities/hashtags/24/start,entities/hashtags/24/end,entities/hashtags/24/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/7/entity/description,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/8/entity/description,context_annotations/1/entity/description,context_annotations/6/entity/description,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/urls/1/status,entities/urls/1/unwound_url
2021-04-15T20:50:00+00:00,881901086424145920,57,65,0.3692,Person,GoFoundMe,146,169,https://t.co/Vmz7wUl7MQ,http://bit.ly/3mPAg9s,bit.ly/3mPAg9s,TweetDeck,1382798382771625987,0,0,0,1,,,"#VENEZUELAENELMUNDO | Es una realidad que, la plataforma GoFoundMe se ha convertido en un apoyo para los venezolanos, dentro y fuera de su país.

https://t.co/Vmz7wUl7MQ. https://t.co/5npVPHuxV3",1382798382771625987,es,everyone,False,,,,,,,,,,0,19,VENEZUELAENELMUNDO,,,,,,,,,,31382793872695304197,171,194,https://t.co/5npVPHuxV3,https://twitter.com/TodosAhora_Ve/status/1382798382771625987/photo/1,pic.twitter.com/5npVPHuxV3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15T16:41:41+00:00,881901086424145920,57,65,0.4041,Person,GoFoundMe,146,169,https://t.co/8sbH0pvsDv,https://bit.ly/3mPAg9s,bit.ly/3mPAg9s,Twitter Web App,1382735894025809921,0,0,1,0,,,"#VENEZUELAENELMUNDO | Es una realidad que, la plataforma GoFoundMe se ha convertido en un apoyo para los venezolanos, dentro y fuera de su país.

https://t.co/8sbH0pvsDv.",1382735894025809921,es,everyone,False,,,,,,,,,,0,19,VENEZUELAENELMUNDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12T19:53:10+00:00,147589125,46,54,0.4052,Organization,GoFoundMe,248,271,https://t.co/92niOu75dH,https://bit.ly/3a6xqYB,bit.ly/3a6xqYB,Twitter Web App,1381696918804369409,5,0,1,0,replied_to,1381696909824421895,"Desde el #1Abr se han abierto 210 campañas de GoFoundMe para cubrir gastos médicos por covid-19. Hay campañas que buscan recaudar desde $2.000 hasta $100.000, en las cuales siempre se hace énfasis en la precaria situación hospitalaria de Venezuela https://t.co/92niOu75dH",1381696870775394304,es,everyone,False,,,,147589125,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,9,14,1Abr,,,,,,,,,,,,,,,,238,246,0.9796,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-09T14:42:17+00:00,1180076120,0,8,0.9347,Place,Venezuela,63,86,https://t.co/gBVWf5yI90,https://is.gd/hNUMuT,is.gd/hNUMuT,elperiodicodm,1380531519635218433,1,0,0,0,,,Venezuela recurre a GoFoundMe para luchar contra el Covid-19 - https://t.co/gBVWf5yI90 #9Abr #venezuela #coronavirus @VozdeAmerica Redacción: @JoalexPinango https://t.co/nbtNW0S88z,1380531519635218433,es,everyone,False,117,130,VozdeAmerica,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,87,92,9Abr,93,103,venezuela,104,116,coronavirus,,,,31380531517752016896,157,180,https://t.co/nbtNW0S88z,https://twitter.com/elPeriodicoDM/status/1380531519635218433/photo/1,pic.twitter.com/nbtNW0S88z,20,28,0.4122,Person,GoFoundMe,142,156,JoalexPinango,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07T12:37:58+00:00,1360517154160988163,47,57,0.9918,Person,Juan Guaidó,148,171,https://t.co/aBqcQt7qtX,https://twitter.com/luisgil77/status/1379605516335341573,twitter.com/luisgil77/stat…,Twitter for Android,1379775455247630337,0,0,0,0,quoted,1379605516335341573,La educación de este nuevo hijo del presidente Juan Guaidó requiere de un GoFoundMe para pagar el semestre de la #UCAB en $1500 dólares #Venezuela. https://t.co/aBqcQt7qtX,1379775455247630337,es,everyone,False,,,,,10,Person,Named people in the world like Nelson Mandela,1085232510924029952,Juan Guaido,113,118,UCAB,136,146,Venezuela,,,,,,,,,,,,,74,82,0.4395,Organization,GoFoundMe,,,,Juan Guaido,10,Person,Named people in the world like Nelson Mandela,1145827180380733440,Alberto Ravell,35,Politician,"Politicians in the world, like Joe Biden",1085232510924029952,Juan Guaido,Juan Guaido,94,Journalist,A journalist like 'Anderson Cooper',1145827180380733440,Alberto Ravell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06T07:08:20+00:00,867121033,3,9,0.5721,Product,Twitter,270,293,https://t.co/gr3uXdJTu3,https://twitter.com/LuisCarlos/status/1379203638082613253,twitter.com/LuisCarlos/sta…,Twitter for iPhone,1379330115646132226,0,0,0,0,quoted,1379203638082613253,"My Twitter/Facebook feeds are full of GoFoundMe campaigns for #COVIDー19 treatments. In Venezuela the lack of a functional health system means that if you or your family member get severe Covid, you have to rely on the charity of others to have any chance to survive it. https://t.co/gr3uXdJTu3",1379330115646132226,en,everyone,False,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,62,71,COVIDー19,,,,,,,,,,,,,,,,11,18,0.5937,Organization,Facebook,,,,,47,Brand,Brands and Companies,10029202045,Facebook,47,Brand,Brands and Companies,10045225402,Twitter,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,38,46,0.4701,Organization,GoFoundMe,87,95,0.9496,Place,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05T23:34:28+00:00,48032652,50,65,0.4136,Person,Sr Carlos Falcón,190,213,https://t.co/cIO2AZLMSS,https://gofund.me/6c6687d9,gofund.me/6c6687d9,Twitter for Android,1379215893931171846,10,0,0,1,,,"Buenas noches, por favor los que puedan ayudar al Sr Carlos Falcón, que requiere una operación súper costosa, comparte esta campaña por favor. Muy agradecidos. #GoFoundMe #Venezuela #Cagua
 https://t.co/cIO2AZLMSS",1379215893931171846,es,everyone,False,,,,,,,,,,160,170,GoFoundMe,171,181,Venezuela,182,188,Cagua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03T21:20:20+00:00,268967959,62,70,0.9098,Place,venezuela,108,131,https://t.co/HTsBXdmC4e,https://twitter.com/guimareba/status/1378380916272345091,twitter.com/guimareba/stat…,Twitter for iPhone,1378457362114228225,3,0,3,0,quoted,1378380916272345091,Hagamos un GoFoundMe para pagarle a este becerro un pasaje pa venezuela y que lo dejen quesi en guasdualito https://t.co/HTsBXdmC4e,1378457362114228225,es,everyone,False,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596157181956,Online Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,Brand,Brands and Companies,1138049385554558976,Archillect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01T04:08:52+00:00,3028520798,,,,,,0,23,https://t.co/46LAMlL83C,https://gofund.me/cc363e54,gofund.me/cc363e54,Twitter for iPhone,1377473008193970176,0,0,0,0,,,https://t.co/46LAMlL83C ayuda para yulieth ! #RT #Caracas #Cancer #neuroblastoma #VenezuelaOraEnCasa #venezuela #AyudaHumanitaria #gofoundme #hospitalsanjuandedios #niñosconcancer #stopcancer,1377473008193970176,es,everyone,False,,,,,,,,,,45,48,RT,49,57,Caracas,58,65,Cancer,66,80,neuroblastoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,100,VenezuelaOraEnCasa,101,111,venezuela,112,129,AyudaHumanitaria,130,140,gofoundme,141,163,hospitalsanjuandedios,164,179,niñosconcancer,180,191,stopcancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29T15:12:22+00:00,211576745,,,,,,141,164,https://t.co/uww5LBnGfz,https://gofund.me/691557e3,gofund.me/691557e3,Twitter for iPhone,1376552820556595203,5,0,1,0,,,"Es mi abuelito que está muy mal, si pueden ayudarme difundiendo lo agradecería eternamente 🙏🏻 #COVID19 #Venezuela #ayuda #gofoundme #COVID 

https://t.co/uww5LBnGfz https://t.co/XVTJjzFppJ",1376552820556595203,es,everyone,False,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,94,102,COVID19,103,113,Venezuela,114,120,ayuda,121,131,gofoundme,31376552814776889354,165,188,https://t.co/XVTJjzFppJ,https://twitter.com/barbaragarciadm/status/1376552820556595203/photo/1,pic.twitter.com/XVTJjzFppJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,138,COVID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29T00:22:36+00:00,63129614,,,,,,38,61,https://t.co/nUcQV24aYp,https://twitter.com/angelhiguera/status/1376328906656071681/photo/1,pic.twitter.com/nUcQV24aYp,Twitter for Android,1376328906656071681,0,0,0,0,,,Antes de los #gofoundme en #Venezuela https://t.co/nUcQV24aYp,1376328906656071681,es,everyone,False,,,,,,,,,,13,23,gofoundme,27,37,Venezuela,,,,,,,31376328898095558663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a73d6169f504ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28T23:51:32+00:00,91459714,141,145,0.6752,Person,Marta,146,169,https://t.co/gBmcvncrrn,https://gofund.me/950ddc01,gofund.me/950ddc01,Twitter for Android,1376321087542341633,1,0,1,0,,,"Cualquier donación es una bendición! 
Por favor ayudemos a mi tía ♥️🙏
Rt para llegar a más personas #Gofoundme #Venezuela
Ayudemos a mi Tía Marta https://t.co/gBmcvncrrn",1376321087542341633,es,everyone,False,,,,,,,,,,100,110,Gofoundme,111,121,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23T19:19:43+00:00,178707714,39,49,0.9937,Person,Lisbeth Rey,151,174,https://t.co/Xf5RIhoxTR,https://gofund.me/f735d619,gofund.me/f735d619,Twitter for Android,1374440742131695619,2,0,5,0,,,"#ServiciopublicoLacyberadio
Ayudemos a Lisbeth Rey #Venezuela , en su lucha contra el cáncer 

1) Ingresa directamente a nuestra campaña de GoFoundme: https://t.co/Xf5RIhoxTR
2) Dale click a donar ahora
3) Sigue los pasos que te indican",1374440742131695619,es,everyone,False,,,,,,,,,,0,27,ServiciopublicoLacyberadio,51,61,Venezuela,,,,,,,,,,,,,140,148,0.3066,Organization,GoFoundme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16T13:17:14+00:00,1154480452037697536,,,,,,182,205,https://t.co/z5pG6AS34q,https://twitter.com/KurdaKonductaVE/status/1371812805431734273/video/1,pic.twitter.com/z5pG6AS34q,Twitter for iPhone,1371812805431734273,1,0,1,0,,,"¡AYUDA! ⭕️ Haremos un #GoFoundme para @ServandoPrimera porque es el único de la familia que no está enchufado. 😬🤭

Actor: @napoleonrivero 

#KurdaKonducta #Humor #Venezuela #Parodia https://t.co/z5pG6AS34q",1371812805431734273,es,everyone,False,38,54,ServandoPrimera,,,,,,,22,32,GoFoundme,140,154,KurdaKonducta,155,161,Humor,162,172,Venezuela,71371812633108709378,,,,,,,,,,,122,137,NapoleonRivero,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,181,Parodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16T12:43:56+00:00,230869032,25,32,0.5602,Person,Glorimar,216,239,https://t.co/HuZ8BOgpJN,https://www.gofundme.com/f/salvemos-a-glorimar?utm_source=whatsapp-visit&utm_medium=chat&utm_campaign=p_cp+share-sheet,gofundme.com/f/salvemos-a-g…,Twitter for Android,1371804424146976772,0,1,0,0,,,"Recibimos la noticia que Glorimar tiene un tumor cerebral, está creciendo y debemos actuar de inmediato

TENEMOS FE que podemos lograrlo pero no solos, NECESITAMOS SU AYUDA! Si puede apoyarnos te dejamos este link: 
https://t.co/HuZ8BOgpJN #GoFoundMe #salud #Venezuela",1371804424146976772,es,everyone,False,,,,,,,,,,240,250,GoFoundMe,251,257,salud,258,268,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15T00:35:30+00:00,4623921375,83,91,0.9117,Product,Instagram,209,232,https://t.co/ULz7968OVP,https://twitter.com/Juliococo/status/1371253043094765576,twitter.com/Juliococo/stat…,Twitter Web App,1371258721154781185,0,0,0,0,quoted,1371253043094765576,"Bro, todo lo que dices es facil de comprobar... Yo jamas en mi vida habia visto en Instagram tantas campañas al mismo tiempo en gofoundme de conocidos y allegados en Venezuela... Esto sin duda esta desbordado https://t.co/ULz7968OVP",1371258721154781185,es,everyone,False,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,166,174,0.998,Place,Venezuela,,,,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041893684,Instagram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04T14:49:13+00:00,323595193,,,,,,250,273,https://t.co/PF0hAYjZgq,https://twitter.com/FUNDAERA/status/1367487300184195076/photo/1,pic.twitter.com/PF0hAYjZgq,Twitter for Android,1367487300184195076,1,0,1,0,,,#NATURISTA #TRATAMIENTO #GOFOUNDME #RENAL #HEPATICO #CANCER #LITIASIS #FIBROMA #MIOMA #PLANTAS #MEDICINA #CILIA #LILIAN #NervisVillalobos #RESIDENCIA #COVID19 #IVSS #SUELDO #SALARIOJUSTO #DOLARIZACION #BOLIVARDEBIL #VENEZUELA #ARAGUA #MARACAY #SALUD https://t.co/PF0hAYjZgq,1367487300184195076,und,everyone,False,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,10,NATURISTA,11,23,TRATAMIENTO,24,34,GOFOUNDME,35,41,RENAL,31367486962274304008,250,273,https://t.co/PF0hAYjZgq,https://twitter.com/FUNDAERA/status/1367487300184195076/photo/1,pic.twitter.com/PF0hAYjZgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,51,HEPATICO,52,59,CANCER,60,69,LITIASIS,70,78,FIBROMA,79,85,MIOMA,86,94,PLANTAS,95,104,MEDICINA,,31367487113470615554,31367487117681647619,31367487200594640896,105,111,CILIA,112,119,LILIAN,120,137,NervisVillalobos,138,149,RESIDENCIA,150,158,COVID19,159,164,IVSS,165,172,SUELDO,173,186,SALARIOJUSTO,187,200,DOLARIZACION,201,214,BOLIVARDEBIL,215,225,VENEZUELA,226,233,ARAGUA,234,242,MARACAY,243,249,SALUD,250,273,https://t.co/PF0hAYjZgq,https://twitter.com/FUNDAERA/status/1367487300184195076/photo/1,pic.twitter.com/PF0hAYjZgq,250,273,https://t.co/PF0hAYjZgq,https://twitter.com/FUNDAERA/status/1367487300184195076/photo/1,pic.twitter.com/PF0hAYjZgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01T02:11:57+00:00,112728971,8,23,0.9969,Person,Carlos Fernandez,44,67,https://t.co/ccRZl9DpxG,https://www.gofundme.com/f/ayuda-a-carlos-fernandez-a-vencer-el-cancer?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayuda-a-carl…,Twitter Web App,1366209564320952323,0,0,0,0,,,Ayuda a Carlos Fernandez a vencer el cancer https://t.co/ccRZl9DpxG #gofoundme #ayuda #cancer #apoyo #venezuela,1366209564320952323,es,everyone,False,,,,,26,Sports League,,731226165784928260,Europe - Soccer,68,78,gofoundme,79,85,ayuda,86,93,cancer,94,100,apoyo,,,,,,,,,,,,,,,,26,Sports League,,731226215760027649,Spain - Soccer,26,Sports League,,733756520714752000,La Liga,,,,,,,,,,,,,,,,,101,111,venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28T17:59:24+00:00,80652854,61,69,0.6997,Place,Gofoundme,180,203,https://t.co/9Y5DC383JQ,https://www.gofundme.com/f/9qwhnr-ayuda-para-mi-mama?utm_source=whatsapp-visit&utm_medium=chat&utm_campaign=p_cp+share-sheet,gofundme.com/f/9qwhnr-ayuda…,Twitter for Android,1366085608603602947,20,3,2,1,,,"#AYUDA para operar urgente en #Venezuela pueden colaborar en Gofoundme o con un Rt @bostonrex @MelanioBar @nanutria @DjMaRco77 @leo @elalexgoncalves @Elarcas @chuliusmusica @Naky 
https://t.co/9Y5DC383JQ https://t.co/Y6J5ImydDT",1366085608603602947,es,everyone,False,83,93,bostonrex,,,,,,,0,6,AYUDA,30,40,Venezuela,,,,,,,31366045614031650823,204,227,https://t.co/Y6J5ImydDT,https://twitter.com/ibepsychedelia/status/1366045623347257351/photo/1,pic.twitter.com/Y6J5ImydDT,,,,,,94,105,MelanioBar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,115,nanutria,116,126,DjMaRco77,127,131,leo,132,148,elalexgoncalves,149,157,Elarcas,158,172,chuliusmusica,173,178,Naky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
