created_at,text
2020-07-21T00:15:09+00:00,"#20Julio #ServicioPúblico Para Aura Prato,  enfermera del Hospital Central de San Cristóbal quién se encuentra en estado de gravidez se requiere con urgencia 10 ampollas de Ceftriaxone

La persona o institución que tenga a bien y pueda donarlas favor llamar al +58 424-7160900 https://t.co/GS0okmKSkf"
2020-07-20T20:32:31+00:00,#ServicioPúblico Se solicita con carácter de urgencia  los siguientes ayuda para leiny se requiere ácido fólico vitamina B12 y fenobarbital mediante donación en vista q no contamos con los recursos necesarios Se agradece a las personas o instituciones que puedan al 0414 141 43 13
2020-07-19T21:04:24+00:00,"#ServicioPublico Se requiere para Josimar González, quien será operada en el hospital de San Juan de los Morros los siguientes insumos:
2 amp de Propofol 
2 amp de vecuronio 
1 ampolla de efedrina 
3 vicryl 0
3 seda 0
4 paquetes de compresas
Kit de paciente

#Hilo"
2020-07-19T20:08:48+00:00,"#ServicioPúblico Apelamos a su solidaridad

Giorgina Antonela de 3 años de edad nació con el síndrome Dandy-Wolker y está requieriendo con carácter de urgencia⬇️: 

-Ácido valproico en jarabe.
-Pañales (talla m).
-Leche 

1/2 https://t.co/vWUduE6MzZ"
2020-07-18T23:29:13+00:00,"#ServicioPúblico ¡Ya son 18 días! ¿Dónde están Diego Gil y Germán González? #queaparezcandiegoygerman #ayudanosaencontraradiegoygerman 
#QueAparezcanDiegoyGerman https://t.co/LLyI187VNd"
2020-07-15T15:55:24+00:00,"#ServicioPublico 🙏🏼
#Venezuela #Gracias
Ayuda para éste señor y su familia aquí está el link 👉🏼
Ayuda a mi abuelito https://t.co/R2SIBqS4YT"
2020-07-14T14:09:40+00:00,"Carwil Cepeda, de 28 años, es un joven con condiciones especiales, se encuentra en el HC de #SanCristóbal en la unidad de cuidados intensivos muy delicado de salud, tras varias complicaciones. Su familia está desesperada y requiere ayuda 🙏🏽
#Táchira #ServicioPúblico #14Jul https://t.co/IYaFM30rSi"
2020-07-14T11:41:42+00:00,"#ServicioPúblico Se trata de Humberto quien ya prácticamente no puede ver. Tuvo un accidente donde perdió el ojo derecho y la vision de su ojo izquierdo quedo comprometida, recuperar la vista de su ojo necesita un transplante de cornea. Ayudemos 🙏: https://t.co/RNasmROYjD"
2020-07-14T02:13:12+00:00,#ServicioPúblico https://t.co/OB9EkkWixQ
2020-07-13T21:23:54+00:00,"#URGENTE #ServicioPublico en la ciudad de #Cumana, se requiere #Colistin, #Tazopril, #Fluconazol para paciente delicada con una bacteria alojada en sus pulmones, contactó José Ángel Ciliberto 0414-9800096 https://t.co/GKXyoKlT9m"
2020-07-13T16:11:48+00:00,"Si la conocen, le informan que su cédula está en Rumba #ServicioPublico https://t.co/0MjH9JaQfW"
2020-07-12T20:15:03+00:00,#ServicioPublico https://t.co/N4nwdOMaUk
2020-07-12T14:32:24+00:00,#serviciopublico #ayuda #Venezuela en Venezuela https://t.co/ShCekbp1wQ
2020-07-12T01:46:05+00:00,"#ServicioPublico
Del 13 al 19 de Julio entramos en nueva fase distribuida en 3 niveles.

Nivel 1: Cuarentena Radical sin flexibilización. Sólo sectores prioritarios (Servicios Públicos, Alimentos y Salud/Medicinas).… https://t.co/kCOP7fS0Gr"
2020-07-11T01:09:23+00:00,"Twitter: haz vuestra magia con la gente buena del lar 😉😍 

#ayuda #ServicioPúblico #Donación #Reciclaje https://t.co/FOrlpMkta2"
2020-07-11T01:08:09+00:00,"#ServicioPublico Buenas noches por favor necesito con #Urgencia #Clindamicina #Clotrimazol  y #Genurin para mi ex novia Altair Lamberti que está en tratamiento para el #Cancer 

Si alguien sabe quién las vende por favor hágamelo saber por aquí! 

Gracias"
2020-07-10T23:45:15+00:00,"#ServicioPúblico ¡Por favor! ¡Ya son 10 días! Cualquier información puede ser de gran ayuda.  #queaparezcandiegoygerman #ayudanosaencontraradiegoygerman
@tulioramirezc @ChuoTorrealba @manriquehector @osmarycnn @LuzMelyReyes @AlbertoRavell @RCamachoVzla https://t.co/g63mzOdfxz"
2020-07-10T23:33:29+00:00,"#ServicioPúblico Diego Gil y Germán González, ambos productores de cacao están desaparecidos. ¡Ya son 10 días! #ayudanosaencontraradiegoygerman
#queaparezcandiegoygerman @la_patilla @luisgonzaloprz @RCamachoVzla @Dereckb @CATERINAV @ManuelSainz @LuzMelyReyes @LuisOlavarrieta"
2020-07-10T23:25:36+00:00,"#ServicioPúblico ¡Ayúdanos a encontrarlos! Germán González y Diego Gil están desaparecidos. 

#queaparezcandiegoygerman #ayudanosaencontraradiegoygerman

@alexagomez2000 @alexisaguirre72 @Cafeynoticias @carlaangola @AlbertoRavell @Adriananunezr @unaiamenabar @elcitizen https://t.co/EXS7wUOXLF"
2020-07-10T23:22:08+00:00,"#ServicioPúblico Germán González y Diego Gil, productores de cacao están desaparecidos #ayudanosaencontraradiegoygerman #queaparezcandiegoygerman 

@LuisOlavarrieta @fuenteseliz @El_Cooperante @Dereckb @ElNacionalWeb @yaracuyaldia @elsiglocomve @DiarioTalCual @el_carabobeno https://t.co/UYzOGemPc5"
2020-07-10T15:11:18+00:00,#ServicioPublico  #Zulia https://t.co/J5EH753ACn
2020-07-09T18:14:21+00:00,"#ServicioPublico Señores: El ciudadano Erick Said Quevedo Rivas,  tiene 30 años de edad y se encuentra desaparecido desde finales del mes de abril del presente año. Sufre Equisofrenia, Depresión Emocial severa, se… https://t.co/QDFCR0dmqm"
2020-07-09T03:56:48+00:00,"#ServicioPúblico Para familiar de un miembro de nuestra facultad, el Sr.José Rafael Quintero, se necesitan para mañana jueves 2 donantes de sangre en el Hospital.

Agradecidos por su solidaridad."
2020-07-08T21:15:38+00:00,#ServicioPúblico #Cumaná https://t.co/O2PPSRjtTr
2020-07-08T17:05:07+00:00,"#serviciopúblico. Cuide y conserve la fauna silvestre, no lo asuste, no le haga daño, no es una mascota.👇 https://t.co/b84kYNdDPL"
2020-07-08T15:37:49+00:00,#serviciopúblico👇 https://t.co/ruealoy2KY
2020-07-08T14:46:13+00:00,#ServicioPublico https://t.co/i7Y5d8fi17
2020-07-07T21:35:40+00:00,"#ServicioPublico Wendy Ortiz, estudiante de medicina será intervenida quirúrgicamente por segunda vez. Requiere con urgencia donantes de sangre O+. Quienes puedan apoyarla deben dirigirse al hospital de Seguro Social en San Cristóbal. Muchas gracias 🙏🏻 https://t.co/pDk3LHunu2"
2020-07-07T19:02:24+00:00,"Buenas tardes, Sr. @pedrolucas82, se necesita #URGENTE este #ServicioPublico para la Sra. Tere en el Hospital de #Cumana requiere #Midazolam de 10 mg, tuvo una intervención quirúrgica en su estómago y está muy complicada, contactar al Sr. Rafael Yeguez al 0414-7772454 https://t.co/p6wJYvWh1y"
2020-07-07T06:02:33+00:00,"🚨#Urgente  #ServicioPublico 
Se necesita con  una caja #Clap en #CaboVerde para que  #AlexSaab recupere los kilos perdidos
 ""Por favor con extra de lenteja"""
2020-07-07T02:33:50+00:00,"Se solicita
#losbuenossomosmas
##ayudameayudar
#serviciopúblico en Ciudad Hospitalaria Dr. Enrique Tejera https://t.co/zRz1Gcna7x"
2020-07-07T00:05:37+00:00,🚨#ServicioPúblico #6jul #Desaparecidos #EdoMiranda Vistos x última vez #30jun en  #Curiepe .Favor Difundir 🙏🏻 @ReporteYa @rami_nelly @traffiCARACAS @Dereckb @MMalaverM @RCamachoVzla @ElNacionalWeb Información 👇🚨 Gracias https://t.co/3fG44S6xeK
2020-07-05T22:25:38+00:00,#ServicioPublico https://t.co/cjjvV4Tvef
2020-07-05T21:08:31+00:00,#ServicioPúblico #Venezuela https://t.co/EfLRwljUJy
2020-07-05T16:27:55+00:00,#5Jul #ServicioPublico Para donaciones en Bolívares 👇🏻👇🏻👇🏻 #Difundir #Donacion #QuedateEnCasa https://t.co/p4iZbItpEY
2020-07-05T16:09:35+00:00,#ServicioPublico #Donacion #Difundir https://t.co/gbKHo7q5dc
2020-07-04T21:37:21+00:00,#ServicioPúblico en Barinas https://t.co/aW4rRotBGW
2020-07-03T23:38:44+00:00,#ServicioPublico https://t.co/CaIWhskjGY
2020-07-02T21:24:18+00:00,"#serviciopúblico
.
""...lo que hagas por uno de mis hermanos, aún por el más pequeño, por mi lo haces..."" Mt. 25, 35-40.
.
#YoMeQuedoEnCasa #YoTrabajoEnCasa #sembrar #siemprejuntos #colejuanxxiii en San Cristobal -… https://t.co/OZQdOVuR0n"
2020-07-01T02:24:06+00:00,"#ServicioPúblico Para la madre de la periodista @SammyPaola se solicita el siguiente medicamento: PACLITAXEL (175mg / M2) frasco de 300mg. Si alguien conoce alguna fundación que pueda ayudar o lugar donde lo vendan, favor comunicarse al 0414-9288110"
2020-07-01T02:23:43+00:00,"#ServicioPúblico Para la madre de la periodista @SammyPaola se solicita el medicamento PACLITAXEL (175mg / M2) frasco de 300mg. Si alguien conoce alguna fundación que pueda ayudar o lugar donde lo vendan, favor comunicarse al 0414-9288110"
2020-07-01T02:21:08+00:00,"#ServicioPúblico Paciente hospitalizada en el Hospital de Pariata en La Guaira, requiere #URGENTE Albúmina Humana en Ampolla. 

Agradecemos la información de dónde conseguirla o quienes puedan donarla por favor comunicarse al:0412-3627610

#FundaciónMeraki💜 #30Junio #Venezuela https://t.co/EuSM54JdGy"
2020-06-30T12:59:28+00:00,#ServicioPublico https://t.co/0jC17EXrI4
2020-06-30T08:46:52+00:00,#ServicioPublico https://t.co/fj4Y8CM7Bm
2020-06-30T07:58:47+00:00,#ServicioPublico https://t.co/aC334KNshc
2020-06-29T23:14:17+00:00,"#ServicioPúblico Para la madre de la periodista @SammyPaola se solicita el siguiente medicamento: PACLITAXEL (175mg / M2) frasco de 300mg. Si alguien conoce alguna fundación que pueda ayudar o lugar donde lo vendan, favor comunicarse al 0414-9288110"
2020-06-29T21:04:28+00:00,"#ServicioPúblico Para Carmen Sanchez, 62 años,  paciente con EPOC fase II, se requiere las siguientes medicinas : Bromuro de Ipatropio, Spiriva, Budesonida, Salbutamol, Onbrize. Si pueden ayudar comunicarse a los  teléfonos 04263137870 / 0412-6989575 (tenemos el recipe)"
2020-06-29T17:35:11+00:00,#ServicioPúblico https://t.co/epZCtpFWk0
2020-06-29T06:13:25+00:00,#ServicioPúblico https://t.co/KABxkSgRlr
2020-06-29T04:03:54+00:00,"#SERVICIOPÚBLICO Remy Omar Rey Serrano,de 47 años fue diagnosticado con Abdomen Agudo Quirúrgico y Obstrucción Intestinal. Se encuentra en el Hospital del Seguro Social S/C en delicado de salud y requiere de un aparte solidario con EXTREMA URGENCIA
 0414-7124925 /0414-7543022 🙏🏽 https://t.co/F80nR0Q0ck"
2020-06-28T23:13:03+00:00,"#ServicioPublico #Desaparecido el Señor Luis Armas, padece de Alzheimer, por favor quien lo haya visto o lo vea llamar a los números 04124133049 o 04124130561 #PuertoCabello https://t.co/o5pWGhsROz https://t.co/piAqz8Egc5"
2020-06-28T23:08:50+00:00,"#ServicioPublico #Desaparecido el Señor Luis Armas, padece de Alzheimer, por favor quien lo haya visto o lo vea llamar a los números 04124133049 o 04124130561 #PuertoCabello https://t.co/feqpw9iFLY"
2020-06-28T18:00:23+00:00,"#ServicioPublico Desde la tarde de este sábado se encuentra desaparecido el señor Miguel Ángel Roldan. Salió de su casa en el Conjunto Residencial Valparaíso, vía El Seminario, San Diego, y no regresó.… https://t.co/yZu9clbPdv"
2020-06-28T16:02:35+00:00,"#ServicioPúblico | Solicitan estos medicamentos para Andrea González de la fundación Es de Voluntarios:
-Filgastrim o Neupogen 
-Cloruro de Potasio

Contacto: Karla Susseth 0412-6895341

#28Jun #CiudadBolívar"
2020-06-28T14:50:52+00:00,#ServicioPúblico https://t.co/1WOXS1k3uc
2020-06-28T13:04:09+00:00,"#ServicioPúblico El amigo y maestro Julio César Rivera @julitoguaco requiere donantes de sangre. Allí están los contactos para quienes puedan ayudar. 
#Guaco #Percusion #Timbalero #music #musicovenezolano… https://t.co/VQ5e9SAQY1"
2020-06-27T20:28:43+00:00,"Necesito con suma #urgencia #Lapatinib de 250mg. Es para el hijo de una querida amiga, está muy mal con un terrible cancer de esófago. Si pueden difundir la solicitud de la medicina a lo mejor alguien ayuda. No tiene que ser donada. La podemos comprar. Gracias #ServicioPublico"
2020-06-27T20:13:02+00:00,"#ServicioPublico #Desaparecido el Señor Luis Armas, padece de Alzheimer, por favor quien lo haya visto o lo vea llamar a los números 04124133049 o 04124130561 #PuertoCabello https://t.co/o5pWGhsROz"
2020-06-27T19:19:10+00:00,"#ServicioPúblico Para pacienciente que sufrió ACV isquémico y necesita #URGENTE contraste gadolinio para poder realizarse una resonancia.

Quienes tengan la posibilidad de donarlo o informen donde conseguirlo, pueden comunicarse al 0414- 9149047

#FundaciónMeraki💜 #Venezuela https://t.co/uVUTwijn8Y"
2020-06-27T01:16:47+00:00,"#ServicioPúblico | Para Andrea González de la Fundación ""Es de Voluntarios"" se necesita donantes de sangre O- con urgencia.

Para su bebé recién nacido se necesita:
-Survanta (ampolla)
-Pridoxina (ampolla)

Contactos: 0424-9311317 Brayan Filgueira
0412-6895341 Karla Susseth"
2020-06-26T23:02:33+00:00,👇 #ServicioPublico https://t.co/FN311CrFOf
2020-06-26T18:03:23+00:00,"#serviciopúblico en Mérida, Venezuela https://t.co/7eL8JVAj1n"
2020-06-26T02:12:27+00:00,"#ServicioPublico
#Emergencia
¡Hola! Tú que lees esto, ¿Sabrás dónde puedo encontrar bolsas de colostomia infantil?
Es Urgentisimo
Muchas gracias"
2020-06-26T02:09:52+00:00,#ServicioPúblico https://t.co/M9NueEJdTX
2020-06-26T02:04:31+00:00,#ServicioPúblico https://t.co/VsUAqG1uN5
2020-06-25T23:30:38+00:00,"#ServicioPúblico | Iván se encuentra en medio de una batalla enfrentando la neuritis óptica retrobulbar, en este momento necesita de nuestro apoyo. 

Accede a la imagen 👇🏻, dona, y ayúdanos a difundir. https://t.co/Pr0z0Bpuzg https://t.co/6ME4InzpwB"
2020-06-25T21:32:08+00:00,#ServicioPúblico https://t.co/xe99fIUCYA
2020-06-25T20:56:43+00:00,"#ServicioPúblico
#JuntosPorFreddy en Maracaibo Edo. Zulia .venezuela https://t.co/4Cb7rDgcVO"
2020-06-25T20:04:04+00:00,"#ServicioPúblico  Para Sergio Monsalve @sergimonsa se requieren urgentemente los siguientes fármacos: Alimta y Carboplatino. Quien los tenga, favor comunicarse con Carmín Monsalve al 0414 9344694"
2020-06-24T19:03:59+00:00,#ServicioPúblico https://t.co/NVndVzYpXD
2020-06-24T12:21:39+00:00,#ServicioPúblico https://t.co/29BvxSZcsg
2020-06-24T12:01:57+00:00,#ServicioPúblico https://t.co/hxrH5xcbJI
2020-06-24T11:59:16+00:00,#ServicioPúblico https://t.co/p9aXHV6p53
2020-06-24T11:57:56+00:00,#ServicioPúblico https://t.co/iiAMAdlg8r
2020-06-24T11:45:04+00:00,"#ServicioPublico - Fabiola Pasquali es una joven que necesita urgente una intervención quirúrgica para descomprimir su cerebro. Su familia no está en condiciones económicas óptimas y necesitan apoyo de quien pueda brindar ayuda. Gracias! 

https://t.co/2Nlf5Gi8Og"
2020-06-24T06:49:41+00:00,#ServicioPublico https://t.co/VT5if4eods
2020-06-24T06:47:55+00:00,#ServicioPublico https://t.co/CG0ylsYqKP
2020-06-24T06:47:02+00:00,#ServicioPublico https://t.co/EQ4cM71u0D
2020-06-23T21:27:55+00:00,"#ServicioPúblico
 ""Vengo a pedirles de su gran #colaboración. Se necesita  y no tengo los medios suficientes para costear estos medicamentos . #Ayúdame a difundir, estaré muy agradecido.
Dios les bendiga.""
Celular 0414 141 43 13 https://t.co/b0DFKP6Nli"
2020-06-23T14:01:36+00:00,#ServicioPúblico https://t.co/WUv78wA7ND
2020-06-23T04:10:46+00:00,#ServicioPublico https://t.co/DTtoKLisRB
2020-06-23T02:49:16+00:00,"#ServicioPublico Por favor lean esta campaña para la mamá de una amiga  para costear con los gastos de su enfermedad (PTI). Ayúdanos a difundir! ¡Gracias!  @CATERINAV 

https://t.co/GI4SrAEUqo"
2020-06-23T00:37:55+00:00,"🔴¡EXALUMNO DE LA UNIVERSIDAD NECESITA DE NUESTRA AYUDA!🔴
El link de Gofundme en su perfil: https://t.co/2J9XqCCK2G

#caracas #ServicioPublico #Ayuda #dieguitonecesitaayuda #Gofundme #donación #transplante #urgente https://t.co/74CJj68p1o"
2020-06-22T11:48:12+00:00,"#ServicioPublico
Ayudemos a Juan Pablo para que pueda ser intervenido quirúrgicamente apenas termine la cuarentena 

Para conocer mas sobre la historia de este pequeño guerrero, visita su perfil de Instagram… https://t.co/D5hhteiilX"
2020-06-22T04:40:24+00:00,"#ServicioPublico 
#AyudaParaAlondra https://t.co/JX2vEtsK9t"
2020-06-22T04:36:47+00:00,#ServicioPúblico https://t.co/c6NYp6yEDa
2020-06-21T16:35:31+00:00,#ServicioPúblico #CiudadGuayana https://t.co/P5oJWTlEMi
2020-06-21T16:35:23+00:00,"#ServicioPúblico Nuestro monitoreo realizado en alianza con @conviteac localiza estos medicamentos ¡en farmacias de #PuertoOrdaz!
(VER IMÁGENES) https://t.co/ONikcoPTGq"
2020-06-21T14:47:03+00:00,#ServicioPúblico https://t.co/qOKy28xyTO
2020-06-20T23:00:45+00:00,"#ServicioPúblico
En Mérida, Edo. Mérida, Venezuela https://t.co/hnRkEbfGxG"
2020-06-20T19:50:24+00:00,#ServicioPúblico @CorreodelCaroni @SoyPuertoOrdaz @ClavelRangel https://t.co/wpA68YVnDz
2020-06-20T19:50:04+00:00,"#ServicioPúblico Nuestro monitoreo realizado en alianza con @conviteac localiza estos medicamentos ¡en farmacias de #PuertoOrdaz!
(VER IMÁGENES) https://t.co/qsbzrmtYm6"
2020-06-20T18:15:12+00:00,@MedicosUnidosVe @Farmarato @sebuscasedona @spvzla #ServicioPublico https://t.co/PKGNdzKblE
2020-06-20T15:24:58+00:00,@Presidencia_VE  Donde puede dirigirse y conseguir esta ayuda Por favor. #ServicioPúblico Mi papá necesita esta medicina en Venezuela. Es paciente oncológico. Si saben de alguien que la tenga me ayudan inmenso. XTANDI Enzalutamida 160mg o 40mg. https://t.co/2aaaa6xyip
2020-06-20T15:21:07+00:00,@mbachelet #ServicioPúblico Mi papá necesita esta medicina en Venezuela. Es paciente oncológico. Si saben de alguien que la tenga me ayudan inmenso. XTANDI Enzalutamida 160mg o 40mg. https://t.co/2aaaa6xyip
2020-06-20T15:20:31+00:00,@DidiRufus #ServicioPúblico Mi papá necesita esta medicina en Venezuela. Es paciente oncológico. Si saben de alguien que la tenga me ayudan inmenso. XTANDI Enzalutamida 160mg o 40mg. https://t.co/2aaaa6xyip
2020-06-20T14:23:10+00:00,"#ServicioPublico | Ella es Victoria Isabel, es una niña diagnosticada con Hidrocefalia y necesita ser sometida a una serie de estudios para luego ser operada. 

Para mayor información contactar al: 04244743575 https://t.co/V5DGRxdmQB"
2020-06-19T12:02:45+00:00,#ServicioPúblico https://t.co/2RsLF89ryh
2020-06-19T11:40:41+00:00,"#ServicioPúblico apelamos a su solidaridad para ayudar a 
Christian Barreto de 3 meses de edad y fue diagnosticado con pie equinovaro en ambos miembros. 

Necesita #URGENTE ayuda económica para poder comprar ➡️ la férula Dennis Brown y cumplir  con su tratamiento ortopédico. https://t.co/wun876kaK0"
2020-06-19T11:24:34+00:00,"#ServicioPublico
🖐🏻⛑️
Una vez la #FamiliaComunitaria se une para apoyar a nuestra Comunidad Escolar.

Si está dentro de tus posibilidades, queremos que ayudes a:
JOSE GREGORIO REBOLLO
(Representante de 6to. Grado)

Gracias!🙏💖

https://t.co/0jGMoPbo9h"
2020-06-18T23:26:35+00:00,"#ServicioPublico Francisco Mejias, 18a hijo de cocinera y trabajador de Arcángel, se solicita en donación Cefradóxilo de 500mg 
El joven tuvo un accidente doméstico y no puede comprar el antibiótico. 

Favor comunicarse con su señora madre Santa Núñez al 0416-8130907 https://t.co/sRH5KiNumx"
2020-06-18T20:56:48+00:00,@ibepacheco Ayudarme para este #ServicioPublico https://t.co/5SOt9SFVLY
2020-06-18T20:29:25+00:00,#ServicioPúblico https://t.co/M1kVRhBstl
2020-06-18T20:29:10+00:00,#ServicioPúblico https://t.co/JQyLQdQ7OC
2020-06-18T14:53:58+00:00,"Para mí abuelo gracias mi  @jomarlyigleciac #ServicioPublico 
Se necesitan urgente donantes de sangre ""O rh negativo o B negativo"", para paciente renal (y con reciente ACV) de 90 años de edad. Se encuentra en… https://t.co/KUlGzEljit"
2020-06-18T14:42:10+00:00,"#ServicioPublico 
Se necesitan urgente donantes de sangre ""O rh negativo o B negativo"", para paciente renal (y con reciente ACV) de 90 años de edad. Se encuentra en Caracas, Venezuela. Contacto: 0414-2472770
Les… https://t.co/kqrPVJOm4E"
2020-06-18T07:54:42+00:00,#ServicioPublico https://t.co/0VZAcrlK7B
2020-06-17T20:15:30+00:00,#ServicioPúblico https://t.co/9itokYkn5w
2020-06-17T20:15:17+00:00,#ServicioPúblico https://t.co/vv5XrYlZAu
2020-06-17T00:14:50+00:00,"#ServicioPúblico | Gabriella Pérez se encuentra en medio de una batalla enfrentando la Miopatia Inflamatoria (Dermatomiositis); en este momento necesita de nuestro apoyo. 

Para colaborar ingresar al link: https://t.co/NppTQZjfoY

Ingresa al link, dona, y ayúdanos a difundir. https://t.co/Tg4vuceZNJ"
2020-06-15T20:23:08+00:00,#serviciopublico #teatroenvenezuela #consaborvenezolano #teatrovenezolano #apoyaeltalentonacional en Caracas https://t.co/p77tpxRIuI
2020-06-15T20:22:30+00:00,#serviciopublico #teatroenvenezuela #consaborvenezolano #teatrovenezolano #apoyaeltalentonacional en Caracas https://t.co/c2y35znu7J
2020-06-15T19:55:29+00:00,"#ServicioPublico Ayudemos a nuestra amiguita Darielcy del Mar González Troya, una niña de 15 años Guacareña con discapacidad que presentó una caída de su silla de rueda y requiere hacerse unos exámenes (placas) con… https://t.co/KzOwTWZ5NA"
2020-06-15T07:39:50+00:00,#ServicioPublico https://t.co/C2MXNVYzBu
2020-06-15T07:23:07+00:00,#ServicioPublico https://t.co/YehAbL2Yma
2020-06-14T22:04:04+00:00,"#ServicioPúblico | Mina Vivas se encuentra en medio de una batalla enfrentando el cáncer de mama. 

En este momento necesita de nuestro apoyo para costear su operación que le ayudará a ganar esa dura pelea. 

Ingresa al link 👇🏽, dona, y ayúdanos a difundir. https://t.co/gQvN3NfXR6"
2020-06-14T20:41:23+00:00,#ServicioPúblico https://t.co/E9VymeQXak
2020-06-14T01:31:48+00:00,"#ServicioPúblico: Nestor Daniel Arias Farias está desaparecido desde temprano, salió hacer diligencias en su Chrevrolet Optra  Blanco Placas AC406HA y no regresó.  Familiares lo llaman a su celular y no contesta. Si sabe de alguna info comunicarse al  04249394160 #ReporteGuayana https://t.co/vLoLgtLcnL"
2020-06-13T19:15:18+00:00,"#ServicioPublico 
🖐🏻⛑️
Ayuda al Alumno de 3er. Año
JONAY GONZALEZ SPINOLO

https://t.co/P3eyvX4ODI https://t.co/eP11VgQHGl"
2020-06-13T16:14:25+00:00,"#ServicioPublico
.
.
#Naguanagua  #Valencia  #SanDiego #Carabobo #Venezuela #Asperger en Valencia, Carabobo https://t.co/DqZYucBlQH"
2020-06-12T00:57:06+00:00,"#ServicioPúblico El Sr. Juan Carlos Montilla V. Se encuentra desaparecido, sufre esquizofrenia y fue visto por última vez este jueves en horas de la mañana. Contacto: +58 424-7246022 #Mérida https://t.co/fYB8PXUO4u"
2020-06-12T00:43:06+00:00,#ServicioPúblico Se necesita con carácter de urgencia el medicamento Carbo platino AUC 5B 800 MG EV D1. Contacto: 04247034501 #Mérida
2020-06-10T19:40:16+00:00,"#ServicioPúblico mi hija Mavel Ortiz sufre de epilepsia generalizada, retardo mental moderado y autismo Necesita ácido valproico de 500 mg y clonazepam de 2 mg   Quien pueda ayudar por favor comunicarse al 0412/8523587 Gracias"
2020-06-10T19:05:28+00:00,"#ServicioPublico | Se requiere con urgencia Quetiapina para paciente en Zaraza, estado Guárico. 

Para mayor información comunicarse al 0424-3050438"
2020-06-10T08:39:01+00:00,"#9Jun  #ServicioPúblico #AyúdanosAAyudar Leonel Quintero enfermero-  le fue detectado un tumor cancerígeno. Necesita del apoyo de todos para su tratamiento.  

#Mérida 

https://t.co/QjG4OH4lQt"
2020-06-09T23:50:16+00:00,https://t.co/P5hmeUN3d1 #ServicioPublico  @noticierovv
2020-06-09T21:14:49+00:00,"#ServicioPublico Se necesita para el papá de la compañera Alexandra Padrón,  2 donantes de sangre A+. Quienes puedan ayudar deben Llamar a la Sra Elena Moleiro 02127538695, o dirigirse a la clínica Santiago de León (Caracas) a nombre de Osvaldo Padrón @ALEXANDRA27P"
